index,residual,b_nbaths,b_nbeds,b_area,b_age,se_nbaths,se_nbeds,se_area,se_age
7.700000000000000000e+02,-9.264991466164460010e-02,1.150225193703850735e-01,-1.608818762274260572e-01,4.326117338910621668e-01,-2.863671254444173642e-02,3.956115421090817402e-02,8.256819187785463532e-02,1.739508760839628965e-01,6.718386983590715622e-02
7.710000000000000000e+02,-6.856781295580502422e-02,1.162369948469993836e-01,-9.204033057022130426e-02,4.437602730260545858e-01,-4.511259565579663067e-02,3.959872256970949078e-02,8.913124485164465594e-02,1.563578450734807446e-01,6.791229652753628943e-02
7.720000000000000000e+02,-2.235443120843318976e-01,1.283621121650226349e-01,-4.785059320747518385e-01,1.127804107018362201e+00,-3.420425229348281193e-01,4.009265603488236518e-02,6.518329292365906968e-02,5.232845213330718226e-02,5.739528749497620902e-02
7.730000000000000000e+02,-5.686860985289132753e-01,1.200337094301840435e-01,-9.918874388135453732e-03,4.636056126943791655e-01,-3.941472504194422355e-02,3.977604271233323163e-02,7.131939649660425096e-02,1.701424633635176820e-01,6.419941500124476397e-02
7.740000000000000000e+02,5.865439697185098611e-01,1.176117398679628612e-01,-7.436338210819475047e-02,5.034044691981056641e-01,2.757148774241104452e-02,3.962698104789562359e-02,7.256983996518959201e-02,1.176967476239907662e-01,7.769764218957844748e-02
7.750000000000000000e+02,-4.799682442018049500e-02,1.270478301684704880e-01,-6.278552257946645732e-01,1.405695644341759865e+00,-5.609119804665417819e-01,4.008450291332608939e-02,6.460493035739034440e-02,6.348818988209915803e-02,5.379132887242048244e-02
7.760000000000000000e+02,-4.439537096571192221e-01,1.237892807097640685e-01,-2.219924702828270646e-01,5.787183594137840226e-01,-2.362477918462671869e-02,4.001061260037346717e-02,7.563989770630499820e-02,1.787711802914179193e-01,9.687312780762337427e-02
7.770000000000000000e+02,1.982179752653495663e-01,1.248479100920484863e-01,-5.029464325298407257e-01,8.688624123499091301e-01,-2.479525744386001096e-01,4.007310439625422910e-02,6.401731022175689845e-02,9.009758621154377589e-02,4.922815828161551666e-02
7.780000000000000000e+02,-6.309425996001386538e-01,1.305521447614177710e-01,-1.314347811514640640e-01,7.871975320078588023e-01,1.252368160284303422e-03,4.019413019400694398e-02,8.335705969865993270e-02,1.061282041486552585e-01,8.304340449324187912e-02
7.790000000000000000e+02,-4.636876244194472196e-01,1.206331537068252302e-01,-2.132668311882848083e-02,3.153230524034670301e-01,-5.509475137056886462e-02,3.989255014475735078e-02,7.180529952653147419e-02,1.185964757571488504e-01,8.336038920521468554e-02
7.800000000000000000e+02,-5.950916197670216290e-01,1.179116748522850561e-01,-7.048928683782962334e-02,3.896129428141855700e-01,9.715031587470690858e-03,3.966935175956184945e-02,7.889755654001637253e-02,1.885246312114272904e-01,1.044762348975556143e-01
7.810000000000000000e+02,-2.858552570598374420e-01,1.178431028761109667e-01,-3.604115703375623814e-02,3.745193946965593157e-01,4.654094812731443889e-03,3.963199594627982852e-02,6.989782328755592133e-02,1.394643128833122914e-01,8.466165485401894175e-02
7.820000000000000000e+02,-6.534598393650244141e-02,1.200271854240643893e-01,1.431647455158576929e-04,3.943791735816962740e-01,-1.323192689010495582e-01,3.988211375513234236e-02,7.008205468911761493e-02,1.577848892273544523e-01,9.415458841126556067e-02
7.830000000000000000e+02,1.413068713771922003e+00,1.268150889865228559e-01,-8.045626744524483898e-02,4.720385107070415032e-01,-6.090711851213091721e-02,4.023898057358485381e-02,8.214625423901607271e-02,2.017935876444605925e-01,9.712514240954141231e-02
7.840000000000000000e+02,-2.504489213253484614e-01,1.185423472687975321e-01,-2.878806421344876076e-02,3.952984180305844086e-01,-1.218108353657144233e-01,3.977230743281860020e-02,7.268119111451019909e-02,1.607517710299046776e-01,8.757011155048614881e-02
7.850000000000000000e+02,-8.435514871914043256e-02,1.178716035059903244e-01,-7.100922791789100741e-02,5.150200944234107903e-01,1.630332649808814705e-02,3.963830031756491318e-02,7.362379105027046233e-02,1.306395457582917308e-01,7.607109414031444639e-02
7.860000000000000000e+02,3.864191475499198503e-02,1.187209503391921106e-01,-2.582720732070444350e-02,3.668450739383215531e-01,-1.406823594247930131e-01,3.980226828938269318e-02,7.330095938676399470e-02,1.621602310503596212e-01,9.229584309753047222e-02
7.870000000000000000e+02,-1.298803109008734857e-01,1.215039594852814903e-01,-1.263113287223227577e-01,4.424801692478748105e-01,4.838036816326318594e-03,4.008092804203873538e-02,8.187275066517142597e-02,1.953483881314711790e-01,1.006599708775474389e-01
7.880000000000000000e+02,5.090163726430023683e-01,1.294348697752648880e-01,-7.260880731464804116e-02,3.895348548144676459e-01,7.959104759691512654e-03,4.029612751596001186e-02,9.175451380350020669e-02,1.524105605714342893e-01,9.714798204229370404e-02
7.890000000000000000e+02,-3.078077719924601774e-01,1.192068150983517510e-01,2.142200840005474907e-02,3.816406964179626660e-01,-4.209162024692564286e-02,3.981266334046344030e-02,7.062877649301771421e-02,9.583998165585987106e-02,5.490049359011717200e-02
7.900000000000000000e+02,1.746103017387138079e-01,1.168353472356264272e-01,-8.861261803481362831e-02,5.859044869727039195e-01,3.278641601882445467e-02,3.960965333398638183e-02,8.311455742551519810e-02,1.676915561508689201e-01,7.630162795007904009e-02
7.910000000000000000e+02,3.764685690973630372e-01,1.218079227671468173e-01,-1.158828577048356262e-02,2.151008352842563864e-01,-6.579169332838259721e-02,4.000880986164283976e-02,7.649460396543066032e-02,1.363188930250622544e-01,5.076770090034620625e-02
7.920000000000000000e+02,1.876201636022098440e-01,1.230335898496189850e-01,-9.487481897085572879e-02,5.347276104195353152e-01,-1.723368624754630651e-01,4.000529956832774015e-02,7.056131483776846569e-02,1.486435300106095092e-01,5.929257176369821108e-02
7.930000000000000000e+02,-3.948605993846433099e-02,1.207950379856896489e-01,-3.602721462233820365e-02,4.921562735386494913e-01,-8.891850963022659982e-02,3.998321272224342193e-02,7.468367353818605725e-02,1.779146930476011024e-01,9.488646236005099377e-02
7.940000000000000000e+02,-4.028893015127859578e-01,1.268487809453344162e-01,-3.507789616426780221e-01,1.115514033269982441e+00,-3.672289933979552834e-01,4.005386666167899679e-02,6.425601955201988569e-02,1.261340961278480943e-01,5.666125792611732132e-02
7.950000000000000000e+02,-1.968921998122363792e-01,1.158382653448727095e-01,-1.362971457283946308e-01,6.296349211259418821e-01,-6.966870825668443346e-02,3.956660179675258043e-02,8.400855747137729590e-02,1.305288705603410426e-01,7.560672376159391361e-02
7.960000000000000000e+02,8.514909936835785009e-02,1.220823719661495305e-01,-7.829113494626716019e-02,4.435054132527828652e-01,-1.130001888781700520e-01,3.999418500824519773e-02,7.398861041529572469e-02,1.444924577216139816e-01,7.034171875999943591e-02
7.970000000000000000e+02,-5.582603167049932091e-01,1.222955375081977158e-01,-3.540778146606489429e-02,4.433789096747772218e-01,-7.972704098864180633e-02,4.015950205469926565e-02,7.282008558009882282e-02,1.695703492345011776e-01,5.302351497822365561e-02
7.980000000000000000e+02,-3.224399137293748607e-02,1.202096985934804907e-01,1.982033850007595965e-02,6.778592427442500234e-01,-1.558743354729330566e-02,3.982735178994162989e-02,7.304706798401877643e-02,1.223127724116748055e-01,5.752128282153392419e-02
7.990000000000000000e+02,-1.785261013940126484e-01,1.168679083280163566e-01,-9.376462597413504074e-02,4.581356197407515651e-01,3.444240778167702299e-02,3.959974322439234473e-02,7.436187238425034929e-02,1.424106583005244342e-01,7.254344162380661765e-02
8.000000000000000000e+02,-1.457810560346917417e-01,1.180064040507174811e-01,-4.916184249511958149e-02,3.534148854105776394e-01,1.680675076255496933e-02,3.965261074856989143e-02,7.089137043507354186e-02,1.531100266194509174e-01,8.623594486489091770e-02
8.010000000000000000e+02,1.015676637264874282e-01,1.263187919945988891e-01,-2.045130239884735690e-01,6.267209634071602142e-01,-1.455449476049013036e-01,4.003009577606402719e-02,6.922866665758188598e-02,1.415694239108638286e-01,6.213035380369984206e-02
8.020000000000000000e+02,-2.364485164265953815e-02,1.241537520543883055e-01,-1.121133480346973715e-01,5.858373192415226027e-01,-2.182030381036644540e-01,4.000560953439352696e-02,7.136697987117107678e-02,1.470670506296303248e-01,6.926663884446282449e-02
8.030000000000000000e+02,-1.130770455783024209e-01,1.299264841665813963e-01,-1.201221310626789662e-01,5.897366037895481750e-01,-1.405380458277413758e-03,4.022223614702544192e-02,7.912681106258297181e-02,1.652268730808173214e-01,8.334499969962795574e-02
8.040000000000000000e+02,-4.892107274529272631e-02,1.273106620287995372e-01,-5.831442962568486599e-02,2.864661232476439778e-01,-1.555690939229077696e-02,4.029503162153307699e-02,8.779996441709299326e-02,1.729068787296633436e-01,1.029217309177704182e-01
8.050000000000000000e+02,-1.267707193541486865e-01,1.291356123486797625e-01,-9.417425220312550249e-02,2.883623013893971132e-01,4.480471822959303241e-02,4.024909679524274475e-02,9.174478807648674128e-02,1.666135111414921710e-01,9.318232313481791818e-02
8.060000000000000000e+02,-7.797323591931897280e-01,1.274511650957561026e-01,-3.239519026340989538e-01,8.876326016991926693e-01,-2.661481733721721699e-01,4.005330797354828692e-02,6.626409450161778458e-02,9.892641807598666348e-02,5.818523990703985960e-02
8.070000000000000000e+02,1.573141477985035563e-01,1.179402109692781614e-01,2.499756714671781330e-02,5.065958075475414102e-01,-1.784528598949801370e-02,3.972257726084256479e-02,7.564653641581317589e-02,8.159238914270744436e-02,6.349303551208966556e-02
8.080000000000000000e+02,-4.131078244967452129e-01,1.297648510869886807e-01,-9.900170549299228129e-02,3.667056914750098096e-01,1.593632703107444870e-02,4.026307763627071101e-02,8.583310353257685155e-02,1.508096303531323568e-01,9.031385990102613892e-02
8.090000000000000000e+02,1.911613116987917471e-01,1.180789659528586055e-01,-4.602631523275115683e-02,4.630890906184064182e-01,-5.184477742878166456e-02,3.970544991573590754e-02,7.332513488666574097e-02,1.686981007703715896e-01,9.038612472967248734e-02
8.100000000000000000e+02,-2.652584200385008639e-01,1.161470562244712179e-01,-1.226981339794505771e-01,5.155837347045488794e-01,-7.246003241978844767e-02,3.957977480182933716e-02,8.045315395450078344e-02,1.445136920360673982e-01,7.580369310727723409e-02
8.110000000000000000e+02,-1.012906000705306730e-01,1.265145275175997841e-01,-6.481005513197482526e-02,4.528662325216532558e-01,-8.245940044821327419e-02,4.032614571935506931e-02,8.981101372394278970e-02,1.613118381700178183e-01,1.086467505512283410e-01
8.120000000000000000e+02,6.929085599280511432e-02,1.181687477725183039e-01,-3.155461629778383986e-02,5.504871240889331885e-01,-2.286246378681059191e-02,3.966588657534166062e-02,7.221213672067366973e-02,9.733772095163226168e-02,7.053788555064639809e-02
8.130000000000000000e+02,-1.516376020052663809e-01,1.261402365043944873e-01,-2.031818593497821679e-01,1.170784142598959132e+00,-2.314820049327294682e-01,4.001287850890782039e-02,8.161191796706043777e-02,1.434335306618212402e-01,9.902462173523039757e-02
8.140000000000000000e+02,-7.946086200075590245e-02,1.207549900346334970e-01,-2.893726099048993250e-02,5.015022093620211674e-01,-8.827604197117276674e-02,3.996690021440998247e-02,7.313946729410955583e-02,1.773443307251866552e-01,9.213491683772677410e-02
8.150000000000000000e+02,-4.737823371092714231e-03,1.218121510316256123e-01,-7.884589593037372168e-02,4.541762845276164362e-01,-1.058574549456437197e-01,3.994101636890574902e-02,7.531905328975536940e-02,1.398248488127716016e-01,6.611445185423206472e-02
8.160000000000000000e+02,-1.122371807375853459e-01,1.170486179310835928e-01,-8.725131379420571209e-02,4.788008713523049242e-01,4.599699188921244769e-02,3.960734138874189014e-02,7.464598053587345738e-02,1.259599306981918632e-01,7.703990884723201094e-02
8.170000000000000000e+02,-5.611959542943787543e-02,1.186964359740886599e-01,1.655817152880886128e-02,5.495968748539264981e-01,-2.392044190219440661e-02,3.972885358273216955e-02,7.376621887773637809e-02,8.381929275357453968e-02,6.087839819790887008e-02
8.180000000000000000e+02,-2.953266649890678303e-02,1.230867501552128651e-01,-1.853567057746662028e-01,5.608333796189723941e-01,5.704295876443712943e-02,4.001732424694581097e-02,7.688797489988780098e-02,1.881475629370227831e-01,1.006717400518414296e-01
8.190000000000000000e+02,-1.213170485202738347e-01,1.148297674195627449e-01,-1.571286330911136897e-01,5.062365337109751007e-01,-2.535384449020751732e-02,3.957397849836011283e-02,8.392821615298125260e-02,1.430534038566282640e-01,6.624277027541140839e-02
8.200000000000000000e+02,-2.232341132770873926e-01,1.269349298701616391e-01,-1.398480858203342836e-01,5.233874796919368855e-01,-4.375655467273887461e-02,4.022672378137248650e-02,7.845506018379491686e-02,1.957882856978995501e-01,9.262735782827739850e-02
8.210000000000000000e+02,-3.855455469429998061e-01,1.185940858911456453e-01,-3.023147884885990164e-02,5.055359745560026319e-01,-8.473413852948524783e-02,3.974780766700788948e-02,7.063707355486677220e-02,1.742559610446033080e-01,8.256569822793752289e-02
8.220000000000000000e+02,-2.096703841399790436e-01,1.289474957395638777e-01,-1.108657713519910076e-01,3.605830347505407651e-01,4.019130069016599305e-02,4.023286134115136581e-02,9.004373603671882165e-02,1.653415826390814691e-01,9.828272568892405803e-02
8.230000000000000000e+02,-2.287164120580566229e-02,1.207247404941194091e-01,-3.308798562218008554e-02,3.997049308418158531e-01,-8.362771801254360871e-02,3.985612911492288080e-02,6.967867621884402118e-02,1.475516794532816256e-01,7.358009269406819153e-02
8.240000000000000000e+02,-1.253047093963989556e-02,1.208332993999064880e-01,-2.274463629153855582e-02,4.708734376625141049e-01,-6.636563708992539168e-02,3.984016343487914447e-02,7.254313225293924916e-02,1.543973138193124595e-01,6.439799728104975141e-02
8.250000000000000000e+02,1.339644233295738784e+00,1.192765850047106946e-01,1.791792128968463030e-02,5.698228874408468592e-01,-2.789287129338533303e-02,3.977820296283371415e-02,7.154287613907386878e-02,9.989090181192288032e-02,5.459939774295464315e-02
8.260000000000000000e+02,1.337508325015757116e-01,1.180516057201893565e-01,4.757501252201760261e-03,5.208205068400434401e-01,-2.557390316141687145e-02,3.967828907420609813e-02,7.248555449827601138e-02,8.497623307820727223e-02,6.949005370343808163e-02
8.270000000000000000e+02,-4.373901881860619428e-02,1.236666166734811528e-01,-1.693527021406565636e-01,7.364619675847514646e-01,-1.176169086201784009e-01,4.026225506867370935e-02,7.874335434246239329e-02,1.372010812420462467e-01,8.246340422612043197e-02
8.280000000000000000e+02,-1.143023800546860425e-01,1.190352522755369208e-01,-1.642543168904496420e-02,3.988413718680791642e-01,-6.491306385524413247e-02,3.976422084466248175e-02,7.124431761408740738e-02,1.621589165598387172e-01,8.518081633746094061e-02
8.290000000000000000e+02,2.902269313480463353e-01,1.223138572743581454e-01,-9.078424467187726221e-02,5.094215831655239946e-01,-1.076272227553758259e-01,4.001089225617641965e-02,7.457105274073519419e-02,1.467798047880372325e-01,7.661901701343115656e-02
8.300000000000000000e+02,1.243811133888970966e-02,1.247990022783381919e-01,-2.882217583786765291e-01,5.765163081345954232e-01,-2.666072712549809667e-02,4.002401293437153618e-02,8.064993877879451933e-02,1.523136337385087025e-01,9.704082756044296598e-02
8.310000000000000000e+02,-1.168306179988414517e-01,1.190152549665452336e-01,6.076574003777840405e-03,7.656401424815740819e-01,5.167175982849658844e-03,3.972133651884078576e-02,7.132245450242649665e-02,1.040177507320583367e-01,7.152812288242238470e-02
8.320000000000000000e+02,8.001906473805522890e-02,1.259030756737504475e-01,-2.019029057292489049e-01,6.964025922310035366e-01,-9.702344306586863087e-02,4.023737846332241935e-02,7.397749026884800627e-02,1.496893512464283205e-01,8.692488044820798065e-02
8.330000000000000000e+02,2.346608384160200900e-01,1.258914091015429226e-01,-2.131725221770913725e-01,7.063131989440634140e-01,-9.402239061795469866e-02,4.023444477531134406e-02,7.363140486972731547e-02,1.456254497913434254e-01,8.658889615769058135e-02
8.340000000000000000e+02,-8.189864479170472222e-02,1.159123925898561114e-01,-1.320832351475041966e-01,6.239098967190075395e-01,-7.772578343930335032e-02,3.957096765668857707e-02,8.555513439810827347e-02,1.384405915665700426e-01,7.640634825578271339e-02
8.350000000000000000e+02,1.979974862412396674e-01,1.256855414901947299e-01,-4.137593445874838682e-01,6.443971078141084163e-01,-6.912284895160425435e-02,4.019209120882524799e-02,6.821481039020618753e-02,1.344750998746567783e-01,7.333405755100198820e-02
8.360000000000000000e+02,-1.510178668780985389e-01,1.274551986570172379e-01,-5.925953468190409135e-02,2.730818489913788838e-01,-2.868212361878424987e-03,4.028960462915285451e-02,8.802839923172706138e-02,1.731934416463073168e-01,1.006328859867662989e-01
8.370000000000000000e+02,8.890920063709131793e-03,1.261598900206958862e-01,-4.982629260896485612e-01,1.364314893142307916e+00,-4.588204008032744086e-01,4.006091661811900240e-02,6.267652072124560436e-02,9.141685001548432998e-02,5.287599207836609500e-02
8.380000000000000000e+02,-7.235540966708142729e-01,1.178586832144138119e-01,7.928069272403430803e-03,5.198994506975984642e-01,-2.267936192235798024e-02,3.967316299366528687e-02,7.267077655762642363e-02,8.607347845435309175e-02,7.075412253972217236e-02
8.390000000000000000e+02,-9.919470576163197384e-02,1.166980746197063129e-01,-1.008489076740551327e-01,4.700603737143760896e-01,1.768263238349683866e-02,3.959570440944563258e-02,7.676632097278834888e-02,1.329510542846687182e-01,6.970715898409320099e-02
8.400000000000000000e+02,-2.723426138530804855e-02,1.226879010100926509e-01,-2.337845893267909148e-01,5.012360559948252359e-01,5.743100766529889156e-02,4.006060673637558411e-02,8.179483616424081116e-02,1.681913219033355222e-01,1.018154027736133255e-01
8.410000000000000000e+02,-2.061402729274889323e-01,1.269734815127820382e-01,-5.788163893128191184e-02,3.765221878267840383e-01,-4.866893148696338489e-02,4.030041504446037204e-02,8.779742192405154411e-02,1.608292005308930017e-01,1.028564581326953109e-01
8.420000000000000000e+02,2.237807792949102481e-01,1.246279719892232907e-01,-2.865219610553003116e-01,7.976188034436774155e-01,-6.525159728893126232e-02,4.020764934114107875e-02,7.335969478777028263e-02,1.496769059614196928e-01,7.840165729013641449e-02
8.430000000000000000e+02,1.615563316992982973e-02,1.183043330061078063e-01,-4.122930216628625105e-02,3.700728892916974044e-01,4.944738765700945962e-03,3.967514142981892755e-02,7.055829802338935142e-02,1.630157463956263542e-01,8.882828335047959767e-02
8.440000000000000000e+02,-1.518685805597355665e-02,1.238968568532196890e-01,-1.736799329478423415e-01,7.494810185696585414e-01,-7.188332691871179847e-02,4.020513880525335842e-02,7.184306993025604826e-02,1.515544139313454164e-01,6.655564024551238744e-02
8.450000000000000000e+02,-5.186258423734498857e-01,1.253908613827758589e-01,-2.539818736608895344e-01,1.014984227962100194e+00,-1.688865579143104256e-01,4.001043040019647973e-02,8.332161869426546463e-02,1.430813486825038283e-01,9.899955281765258908e-02
8.460000000000000000e+02,1.235132757220435695e-01,1.220013183715531330e-01,-7.663489584129838661e-02,4.396251895065034776e-01,-1.102668349530583486e-01,3.998483849526193734e-02,7.392810133997898547e-02,1.428363775196046237e-01,7.067320998970057222e-02
8.470000000000000000e+02,5.524155223696344486e+00,1.266822603343469023e-01,-7.511690265430044366e-01,1.235185340289421507e+00,-4.837874782164642840e-01,4.010272434815762704e-02,6.633848313508967920e-02,7.082084153376384805e-02,5.499627514545276513e-02
8.480000000000000000e+02,4.892062457221985072e-01,1.265253922767632933e-01,-4.781196185438582047e-01,5.672747694410643637e-01,-7.372927630171537128e-02,4.018583163881128684e-02,6.836485400880193408e-02,1.268466624638961149e-01,7.709057235289040744e-02
8.490000000000000000e+02,-7.777803844737041228e-02,1.188558137500876077e-01,1.736613961951174664e-02,5.606664231467820558e-01,-2.396597501168706498e-02,3.974134017247141909e-02,7.381525050129669752e-02,8.608655932417152989e-02,5.850643158370685826e-02
8.500000000000000000e+02,-9.186477455231598088e-02,1.215471578638995936e-01,-9.896816903095015383e-02,5.153488549032347876e-01,1.924144947588970643e-03,4.006245804420470458e-02,7.841563123337549901e-02,1.993370281977088487e-01,9.576630271454711352e-02
8.510000000000000000e+02,-8.985655087944283137e-02,1.258238117301494763e-01,-9.324610311572839594e-02,6.129802104153325715e-01,-1.261249016511950538e-01,4.031466893834058374e-02,8.362699292887833258e-02,1.445666209460337581e-01,1.059269657506476392e-01
8.520000000000000000e+02,8.433109117496379037e-02,1.200971262505693554e-01,1.651656293751199017e-02,5.440120380974845515e-01,-3.065190294665845732e-03,3.979116739077169507e-02,7.504823677400855597e-02,1.327740374974053228e-01,6.513176071867764205e-02
8.530000000000000000e+02,3.213258302409649492e-01,1.237333177975692283e-01,-2.834294742991387839e-01,8.077991452582011789e-01,-1.328403287939183552e-01,4.007804419796495016e-02,6.361288483061534882e-02,9.567513785911430091e-02,4.462531541550087549e-02
8.540000000000000000e+02,2.333906012898167293e-01,1.250914712718248778e-01,-2.669286938007827126e-01,7.980435223315067716e-01,-1.312078789993846584e-01,4.001126151585641250e-02,8.304596712606203412e-02,1.551669140793245638e-01,9.770084548475159447e-02
8.550000000000000000e+02,-3.278132348478725033e-01,1.219934745101078077e-01,-8.321453295952020712e-02,5.233604428673517273e-01,-7.123449376515172959e-02,4.001816905106614364e-02,7.542405701058889356e-02,1.516876699532828943e-01,8.318667288075606847e-02
8.560000000000000000e+02,-3.281363916711146911e-01,1.183818446039050370e-01,-3.024813091490303335e-02,3.694728245391857846e-01,-1.306170589022928319e-01,3.977761929953560482e-02,7.433173486390658169e-02,1.619325508659902324e-01,9.128950982138335501e-02
8.570000000000000000e+02,5.817007541247258828e-01,1.267845075109864661e-01,-5.484591032342063521e-02,4.431330926184460783e-01,-6.264878074065073632e-02,4.028724704161953246e-02,8.817150480229273002e-02,1.554680933412443122e-01,1.064796973469261110e-01
8.580000000000000000e+02,-6.251566567028384869e-01,1.189112294122087049e-01,-5.852464590979383416e-03,4.563201644331889573e-01,-4.401514861337401524e-02,3.970315612298026126e-02,8.130457016575963480e-02,1.513689786808112558e-01,8.168718173898716073e-02
8.590000000000000000e+02,-1.123623928732785660e-01,1.159098364455360963e-01,-1.065539371674526781e-01,5.614863181294085237e-01,-5.232584285478623226e-02,3.959184289217523856e-02,8.774881582525502488e-02,1.208399339602005268e-01,6.739866086170036297e-02
8.600000000000000000e+02,-3.273767549979021418e-01,1.246764724375536981e-01,-2.826790199570320405e-01,5.761907308135528760e-01,-3.477698295821542163e-02,4.001958226731083812e-02,7.986267027681058506e-02,1.638023652706770972e-01,9.712451967555560395e-02
8.610000000000000000e+02,-1.375474290442890712e-01,1.235330579169720139e-01,-1.672502735427127962e-01,7.247480502629775057e-01,-1.137037708352603010e-01,4.025074041794765578e-02,7.829303212743429774e-02,1.366989343233657173e-01,8.075058789711044016e-02
8.620000000000000000e+02,-2.637319409129273984e-01,1.200091849667804245e-01,-1.585473966450830566e-02,3.919483474534397049e-01,-1.673232679740446760e-01,3.992734464554289348e-02,7.409458093397512657e-02,1.787500475474944617e-01,1.099778319496510781e-01
8.630000000000000000e+02,2.086493707990235424e-01,1.223765175186362769e-01,-3.401072162277853778e-02,3.937938476579518898e-01,-7.999646869739905630e-02,4.017498121996075644e-02,7.242387620661373815e-02,1.630044796019505804e-01,5.238329326447958845e-02
8.640000000000000000e+02,3.153324536386041266e-01,1.204723902977303390e-01,6.204282751860129043e-03,3.013275598666024235e-01,-6.354230496671889328e-02,3.998355283916337627e-02,6.835734916878039025e-02,1.448817489647265810e-01,5.335175870796172309e-02
8.650000000000000000e+02,3.224786495822931087e-01,1.238913340805357227e-01,-1.796362173104930626e-01,7.685050134267409350e-01,-7.352521555990945701e-02,4.024144241627390650e-02,7.489865045153251688e-02,1.444455028623002901e-01,7.481314618777126779e-02
8.660000000000000000e+02,-1.916229718242529467e-01,1.162361808490921522e-01,-8.553661343890885116e-02,4.895119854527917869e-01,-4.135602099998975101e-02,3.960268587062402285e-02,8.688275487210035675e-02,1.721016197069040743e-01,6.760934804254850605e-02
8.670000000000000000e+02,-1.399311480505904259e-01,1.210328466921069962e-01,-4.207091294232316592e-02,4.952573010773123063e-01,-8.973292239642920165e-02,3.985931335734588243e-02,7.315711554621173729e-02,1.453886549511971549e-01,6.844451643536075824e-02
8.680000000000000000e+02,-4.920275434118780850e-02,1.191256031257131864e-01,-9.871271974397946916e-03,5.152572204063300410e-01,-6.762724166619833721e-02,3.970821828897106581e-02,7.877923292297961400e-02,1.517086227163703116e-01,8.589082776442659439e-02
8.690000000000000000e+02,1.398069429585392653e-01,1.163120892720576893e-01,-1.167019394585229325e-01,5.237075534502340091e-01,-3.280501528702008118e-02,3.957541516166714068e-02,7.247370205590825121e-02,1.277472926765005068e-01,7.106436624649181688e-02
8.700000000000000000e+02,3.021568588363848229e-01,1.170872143959688499e-01,-5.030823326501032006e-02,4.879048731359858504e-01,1.109122303702869336e-02,3.962482382079222931e-02,7.048486060183889457e-02,1.312794149625092222e-01,7.515569647587044821e-02
8.710000000000000000e+02,-7.232602037181093957e-01,1.263272635821812706e-01,-7.160026202101068549e-01,9.322513031586336929e-01,-2.641602429736488733e-01,4.014267380455605050e-02,6.872559507970144033e-02,7.691833950310007773e-02,6.862780770956478094e-02
8.720000000000000000e+02,7.837041679087916601e-02,1.221889605820796337e-01,-2.172612697780177404e-01,5.673491209972234550e-01,4.670077225044995568e-03,4.011426687400748703e-02,8.122464257934459975e-02,1.720714626364009958e-01,9.667821685072842952e-02
8.730000000000000000e+02,2.778874584136631354e-01,1.172844747370114932e-01,-7.223415109777853171e-02,4.904712263690335083e-01,5.001542142706130734e-02,3.960672995850440109e-02,7.631465687875382820e-02,1.244114621118729974e-01,8.477203820272501134e-02
8.740000000000000000e+02,2.376386848526427786e-01,1.186407374439684137e-01,-1.717279226778142820e-02,4.149398917836280010e-01,-1.846649637348353121e-02,3.969026537900179064e-02,7.586574130207883460e-02,1.525079273616187225e-01,8.106052792242941785e-02
8.750000000000000000e+02,9.030340692492477839e-02,1.190360334968362105e-01,1.991579467852498675e-02,4.742717828245588407e-01,-3.354954149662867091e-02,3.977782609391394830e-02,7.203820590280438085e-02,8.983974007143086249e-02,5.447883190252970215e-02
8.760000000000000000e+02,-4.474528468694488059e-01,1.173133267124922136e-01,-6.512035469264432219e-02,3.285176472660171765e-01,5.470073070205162119e-02,3.961143626877964424e-02,7.326551358654345703e-02,1.408825314564559339e-01,7.713975582776450013e-02
8.770000000000000000e+02,-2.678490113742893475e-01,1.186671421998668485e-01,-2.848613438740987130e-02,5.049878669938550058e-01,-8.780998992935104552e-02,3.975338820830564418e-02,7.063185601815116788e-02,1.722374979698529096e-01,8.219082469644548028e-02
8.780000000000000000e+02,-9.337757721459822857e-01,1.294148107876597620e-01,-1.450559197714604565e-01,8.542683913116259076e-01,-4.990837410297531418e-02,4.018212159689108637e-02,8.056144358183928156e-02,1.145294183216411799e-01,8.987377041393382338e-02
8.790000000000000000e+02,7.734413463894124208e-02,1.306822557811140872e-01,-1.201429263632556310e-01,6.460801714256130257e-01,7.976746298173492677e-04,4.023598639606802002e-02,8.012013191012673508e-02,1.174435905144399217e-01,8.099806268003244270e-02
8.800000000000000000e+02,-1.600373336008417691e-01,1.171958856356553058e-01,-6.918245333861407220e-02,3.406978036174378999e-01,6.008358375336800283e-02,3.960586055034717723e-02,7.445202578756250633e-02,1.368342590768620581e-01,7.681953876707824092e-02
8.810000000000000000e+02,3.312337406048068145e-01,1.260060455661265177e-01,-5.323273018611210938e-01,1.278429797190775208e+00,-4.340860545911694457e-01,4.006335435042034099e-02,6.344368836429004066e-02,8.129394350912988454e-02,5.228553496763752723e-02
8.820000000000000000e+02,-5.291190002349098753e-01,1.186118568662208606e-01,-1.037177608062683255e-02,4.583627615604420891e-01,-4.644205453115216042e-02,3.967833996620620529e-02,8.126039608651063062e-02,1.451180267094698551e-01,9.254245050935847039e-02
8.830000000000000000e+02,-2.435509123895552297e-01,1.236077770500233486e-01,-1.121210188308235656e-01,5.876284418841221102e-01,-2.152581170120435317e-01,4.000293261736504596e-02,7.448076799183525609e-02,1.501300451734469688e-01,7.310899321909263004e-02
