index,residual,b_intercept,b_nbaths,b_nbeds,b_area,b_age,se_intercept,se_nbaths,se_nbeds,se_area,se_age
7.850000000000000000e+02,4.357717077356655366e-01,1.553157996930708578e+02,2.075314538682662047e+01,-1.126787719612993932e+01,1.047232961276202134e-01,1.768759136274554722e-01,9.791465964822879120e-02,6.738211909404591415e-02,1.507093121570040883e-01,2.140445178602281011e-04,1.057273315218877630e-02
7.860000000000000000e+02,6.083189123344710936e+01,1.373685392385703210e+02,2.085940847603588466e+01,-2.852484848687544261e-01,7.398001742252360846e-02,-1.301035466039752508e+00,1.030864595002787126e-01,6.763167063763952935e-02,1.460788603378327943e-01,2.568509891239151343e-04,1.534566175336612125e-02
7.870000000000000000e+02,-2.326473765529544657e+00,1.407917541670573485e+02,2.138009731594228668e+01,-2.563443636753938648e+01,6.920007964249809407e-02,2.565991179891813356e-02,1.023187030783837548e-01,6.808733708221063885e-02,1.663952482822978196e-01,2.983841680831819838e-04,1.421110209793291154e-02
7.880000000000000000e+02,1.125240443811653535e+02,1.484983389602899706e+02,2.327419920867115266e+01,-1.827117586876338606e+01,8.304870550422807640e-02,-1.909640589070755956e+00,9.900148813818686333e-02,6.839761390899105897e-02,1.808268366088833790e-01,2.575999407519846251e-04,1.316864906060213544e-02
7.890000000000000000e+02,-6.946967547804545973e+01,1.769025413396568354e+02,2.105936571104320265e+01,5.309917253818206007e+00,1.048713934929983022e-01,-1.591570822396795037e-01,9.553961686156825506e-02,6.768199971382790614e-02,1.457884901922781029e-01,1.664288729941512115e-04,8.189456591569400576e-03
7.900000000000000000e+02,2.604550104358248674e+01,1.514340397470631387e+02,2.058299710632750745e+01,-1.179260296446657463e+01,8.663416482903223137e-02,-4.017863192933519567e-01,1.013943484827121294e-01,6.734927550768565752e-02,1.706634702170845841e-01,2.046094274415687585e-04,1.186115115429055636e-02
7.910000000000000000e+02,1.008243040857079365e+02,1.743586034047864359e+02,2.152893373567090762e+01,-9.447816416520444349e+00,7.827683139620156272e-02,-6.956333670167966776e-01,9.821935400000915417e-02,6.797840357061196714e-02,1.487864574571827747e-01,2.159442482465640705e-04,6.929867446974269374e-03
7.920000000000000000e+02,2.675692179423714379e+01,1.397364748603964415e+02,2.172220348757183928e+01,-2.340259318551377632e+01,8.541150561410336406e-02,-1.561244772579660545e+00,1.020189163352553802e-01,6.794873728351455422e-02,1.412152249330045628e-01,2.434617180133340024e-04,9.467123211806875022e-03
7.930000000000000000e+02,1.380290955045439638e+00,1.326616524444062009e+02,2.122294661760173895e+01,-6.912542805645664146e+00,6.519674102407690963e-02,-3.750649074764303981e-01,9.881607672857628533e-02,6.792149759364012052e-02,1.523460854353860250e-01,2.706921263136717105e-04,1.318051209661592373e-02
7.940000000000000000e+02,-1.109106027869860611e+02,2.267573874886411716e+02,2.265462518468563857e+01,-6.847019851236990462e+01,2.450526472543937406e-01,-4.652580227707453275e+00,1.036904187531116905e-01,6.802494397974263862e-02,1.331072604315471364e-01,1.348233637460549575e-04,8.958062622896887858e-03
7.950000000000000000e+02,-2.535153786350340965e+01,1.429683511297080827e+02,2.039602917805652282e+01,-2.473211352800721841e+01,1.115648173127812004e-01,-2.762595835731748828e+00,1.108872027454821801e-01,6.728099688115196653e-02,1.769557009511072421e-01,2.434090419090401353e-04,1.021965807156992312e-02
7.960000000000000000e+02,1.107860100874155762e+00,1.340557658605741551e+02,2.146922964427441016e+01,-1.885706247631278387e+01,6.610341881796225061e-02,-7.207099744417293508e-01,1.042139581934645454e-01,6.793200792499558271e-02,1.465108945362733617e-01,2.370404022228705097e-04,1.283165316423395645e-02
7.970000000000000000e+02,-1.154352313755540962e+02,1.768224246931679602e+02,2.170965718619195783e+01,-1.096608081174170657e+01,7.947940152902689681e-02,-1.831664429650877057e+00,9.859453099090266515e-02,6.823134604970541861e-02,1.441326101394873049e-01,2.204211116147023939e-04,8.033068197712879902e-03
7.980000000000000000e+02,-2.663913218527117976e+01,1.712172935963752707e+02,2.120565622395271177e+01,7.407345745510158785e-01,1.270027716741066459e-01,4.159652771920094860e-01,9.361356030023205987e-02,6.768654021994660597e-02,1.472180178402564821e-01,1.951235650412225871e-04,8.617235725740590019e-03
7.990000000000000000e+02,-1.495144152257006098e+01,1.494359265403601853e+02,2.058026150317619951e+01,-1.256213650548294858e+01,9.372467666766917671e-02,7.411137198381064772e-01,1.046383715167646389e-01,6.732865716960689806e-02,1.540045318811492370e-01,2.029805308832938529e-04,1.139899466378408409e-02
8.000000000000000000e+02,-3.524820136322178143e+01,1.399775815769970393e+02,2.074977256466385356e+01,-3.132125543117747934e+00,4.807282570603257921e-02,-1.023304089852278054e+00,9.585503969402096869e-02,6.739317954762386043e-02,1.438702393194639106e-01,2.453724652180813378e-04,1.387564530932620423e-02
8.010000000000000000e+02,-5.348327828108707216e+00,1.958375914555448389e+02,2.252987125791947776e+01,-4.151403234939384390e+01,1.703887167782067169e-01,-8.269154425170559541e-01,1.020218769445773860e-01,6.798982791324585662e-02,1.400140517489878444e-01,2.126635809257441479e-04,9.166040313422685673e-03
8.020000000000000000e+02,-2.138526046550914828e-02,1.478418963551767433e+02,2.201107303245496993e+01,-2.670123718480114761e+01,1.000751956954737676e-01,-2.113111981316192711e+00,1.039342743278700854e-01,6.795102247610335100e-02,1.433603828116707668e-01,2.379622571713280795e-04,9.879248888036734622e-03
8.030000000000000000e+02,1.035086148207320633e+01,1.404328559085554957e+02,2.337028476722904102e+01,-2.849697744389159126e+01,1.275999074314990156e-01,-1.485548030992529522e+00,1.065882006053146536e-01,6.828486316089657504e-02,1.552039511151816764e-01,1.993104944110834858e-04,1.789266322570505843e-02
8.040000000000000000e+02,1.119068718335322998e+01,1.631208075115676195e+02,2.281544448872922715e+01,-1.274106517196883281e+01,8.413234223919521804e-02,9.044116231998586830e-01,9.549742893545772049e-02,6.839637444865999394e-02,1.759059871971595801e-01,2.547504557954645074e-04,1.831249371056651795e-02
8.050000000000000000e+02,1.975472675395490540e+01,1.467968668388508888e+02,2.320016180935553152e+01,-2.370838461105581985e+01,7.980345106844255465e-02,-2.628255450168616170e-01,9.907679985066634998e-02,6.832482525154193187e-02,1.793691744071937433e-01,2.574139203865097466e-04,2.034809450751346935e-02
8.060000000000000000e+02,-2.548426396140099826e+02,2.321907621238883337e+02,2.279428025678226533e+01,-5.958557374052945477e+01,2.413163372819480956e-01,-1.342930646197004529e+00,1.041312135348805012e-01,6.802619899247167035e-02,1.369768629523700210e-01,1.222122093929081926e-04,7.585893817950616763e-03
8.070000000000000000e+02,3.703320759468259382e+01,1.743155288075980138e+02,2.081968093103002104e+01,9.274384805266112863e+00,1.067535330208864430e-01,-4.657089869540426141e-01,1.000063001872335128e-01,6.754182867535468704e-02,1.545447949129080678e-01,1.630245571843670887e-04,9.520824666950956916e-03
8.080000000000000000e+02,-6.372720344145587745e+01,1.447063218158310747e+02,2.334054636681658224e+01,-2.445463131850625516e+01,8.537495222105770387e-02,-1.314722807407670224e+00,1.011724360726611038e-01,6.834705455415034103e-02,1.690313801009942496e-01,2.541524027783452922e-04,1.218617319432876121e-02
8.090000000000000000e+02,8.923225994663856397e+01,1.369842302528555535e+02,2.075185019092740291e+01,-2.772067226078289703e-01,6.684644485956077464e-02,-1.316301959995433313e+00,9.776817558892350601e-02,6.747598296219339820e-02,1.460354651176195562e-01,2.519321226667068292e-04,1.350676880785432743e-02
8.100000000000000000e+02,-8.529078557327397903e+01,1.443534759495160529e+02,2.045501719763507253e+01,-2.064979339015351201e+01,9.989127470938465037e-02,-2.789611590536169139e+00,1.089763931326030583e-01,6.730264774492747404e-02,1.688910663601946582e-01,2.547498279576672396e-04,1.226678510158965910e-02
8.110000000000000000e+02,-1.303738504875312643e+01,1.673402066138539794e+02,2.265730855098116336e+01,-1.232003251733053162e+01,1.005900668156171629e-01,-1.125003151120636868e+00,9.508177750768194436e-02,6.844657205738854944e-02,1.809742430953043824e-01,2.586937579317024239e-04,1.483844324101495603e-02
8.120000000000000000e+02,1.141261428117034882e+01,1.639777928255377333e+02,2.081787555124219935e+01,-4.237483753621179794e+00,1.044988326888580260e-01,-1.134166337298726956e+00,9.529360684106032153e-02,6.743014746859392339e-02,1.483343376089414911e-01,1.675339962938940201e-04,1.126923364805007717e-02
8.130000000000000000e+02,-6.374887300747786867e+00,1.651734451664541439e+02,2.249322388306134712e+01,-4.028193889056606025e+01,1.865578499456548578e-01,-6.106385426418008855e+00,1.039949038940308490e-01,6.797073599381939224e-02,1.623495791596777094e-01,2.677244335510711292e-04,1.161306577889341732e-02
8.140000000000000000e+02,9.586367024208787058e+00,1.320877558077029050e+02,2.121638024162927394e+01,-5.673815921779656435e+00,6.453330814475020938e-02,-2.738463343536237105e-01,9.864886664589336829e-02,6.789423245506193139e-02,1.491714238544622206e-01,2.430984572878012626e-04,1.241112034501221616e-02
8.150000000000000000e+02,3.334027530467708544e+01,1.370355921849279923e+02,2.143243109779721323e+01,-1.956325269526029587e+01,6.550889565656532743e-02,-7.178521052152294635e-01,9.737061167921698401e-02,6.784675160214696799e-02,1.504072201177552026e-01,2.298196999624926742e-04,9.654087419146153981e-03
8.160000000000000000e+02,-1.033928626980188348e+01,1.515213375293245974e+02,2.061296116514016319e+01,-1.142155895433332269e+01,9.782158424495152049e-02,4.639657388328093379e-01,1.042327119760649290e-01,6.734007365410840662e-02,1.541428702333483558e-01,2.028207523105539270e-04,1.059116882444413946e-02
8.170000000000000000e+02,-5.094023057144958067e+00,1.732533828697170293e+02,2.093590067616029771e+01,6.764497474810527322e+00,1.135697895479415021e-01,-1.117707004853954356e+00,9.479576320513506682e-02,6.753832952876391571e-02,1.516170339027761160e-01,1.647436957106941235e-04,1.126862371532907740e-02
8.180000000000000000e+02,1.571826683942938629e+01,1.404670214089129274e+02,2.175971685097336916e+01,-3.174649428330839385e+01,8.733112309003297768e-02,-1.557588266600356819e-01,1.006673161641211678e-01,6.797829188391797672e-02,1.553952908632519614e-01,2.776428434668576470e-04,1.662441471433676043e-02
8.190000000000000000e+02,-2.344044115423502461e+01,1.452358382035658906e+02,2.023300001880178556e+01,-2.208730434642008333e+01,1.078331617421514760e-01,-1.085538417716851445e+00,1.150862636417047113e-01,6.730996509216388701e-02,1.763029083366429717e-01,2.411089078254780363e-04,9.180191601335679907e-03
8.200000000000000000e+02,-1.610822759355757583e+01,1.696028041620935483e+02,2.271360073972877203e+01,-3.163013281183924619e+01,1.251692276888153876e-01,7.820731832917956483e-01,9.307392818059818940e-02,6.829003963854266002e-02,1.576356551348643553e-01,2.610297889914224047e-04,1.561962734735897716e-02
8.210000000000000000e+02,-3.981989897393479794e+01,1.360649838957145619e+02,2.084020544231404770e+01,2.241984673848995691e-01,6.552645288299950577e-02,-2.079437484260799884e+00,9.908548401536829142e-02,6.754246037669435487e-02,1.411104282726606818e-01,2.383738164031790584e-04,2.572634685997950837e-02
8.220000000000000000e+02,-1.312942245488230064e+01,1.462220313361968067e+02,2.315585692299660536e+01,-2.784156870423293384e+01,8.321121672561851423e-02,-6.435038394566305886e-02,9.981493974442856576e-02,6.829965037612892309e-02,1.756618938748559788e-01,2.604656475719765454e-04,1.575418201219851502e-02
8.230000000000000000e+02,1.320258263326751802e+01,1.337702293650692127e+02,2.122669654010465834e+01,-9.243595216773316636e+00,5.787823432923159400e-02,-3.254593922582008081e-01,1.030139922752815879e-01,6.771109628515982470e-02,1.398029904954886105e-01,2.094266936708286467e-04,1.011492235929012384e-02
8.240000000000000000e+02,9.420108646419524945e-01,1.423326826547996404e+02,2.127485499893805709e+01,-4.961495614959132716e+00,8.564638440262375974e-02,-4.571499656864321803e-01,1.024619586168288715e-01,6.769066211684324208e-02,1.458267045647469173e-01,2.312758607220611131e-04,8.483183433814869487e-03
8.250000000000000000e+02,2.499864188994800998e+02,1.746837291090808435e+02,2.104882937860728020e+01,4.749016389540184235e+00,1.166012623589651603e-01,2.075307762170569781e+00,9.309879251278523060e-02,6.761736250688468730e-02,1.474241719365523839e-01,1.677185697083095493e-04,9.717334673142568810e-03
8.260000000000000000e+02,9.675473352219583489e+00,1.693414349350933890e+02,2.081044907560332646e+01,5.170178498491390329e+00,1.065053957357669639e-01,-2.349744444643937946e+00,9.739340276348577852e-02,6.745686989802077149e-02,1.488877811569271070e-01,1.644287428402523010e-04,1.213831830188708341e-02
8.270000000000000000e+02,-1.677786242898478264e+01,1.788741620150950098e+02,2.205840311375635210e+01,-2.998739778490947927e+01,1.498245842174841247e-01,-2.691156758571604080e+00,9.834224704995822575e-02,6.836210252561503165e-02,1.515621532429838603e-01,2.217448338978164233e-04,1.116322663956213421e-02
8.280000000000000000e+02,-8.163004959596877441e+00,1.343716599087613019e+02,2.091861220900041474e+01,1.684933563413367752e+00,5.505029729918099746e-02,-9.258505798634926176e-01,9.714743464144433294e-02,6.756719990288367894e-02,1.445524121169821929e-01,2.252650861089057510e-04,1.598205832651542965e-02
8.290000000000000000e+02,5.714663356903522384e+01,1.341487007566250043e+02,2.153715182185760568e+01,-1.932003000594491127e+01,7.162839423281444629e-02,-6.946542913350790549e-01,1.044983061639885857e-01,6.796072826528519462e-02,1.475846155796194104e-01,2.518272732072821419e-04,9.938266789312349275e-03
8.300000000000000000e+02,5.526725803265428283e+00,1.506037349061842860e+02,2.218975770046793983e+01,-5.629558696269619844e+01,1.283512821268794624e-01,-1.019680127175869311e+00,1.051626162349720284e-01,6.799828282452261008e-02,1.632891164982978871e-01,2.582685812102181113e-04,1.443080488534876672e-02
8.310000000000000000e+02,-4.948528764170152527e+01,1.660541536561247824e+02,2.097398289126760318e+01,3.862812982021108787e+00,1.293861072324498374e-01,5.269245424845142578e-01,9.536921316621294054e-02,6.751652051211977368e-02,1.456053641563575807e-01,1.628147423096814456e-04,9.721143831775025390e-03
8.320000000000000000e+02,2.074136158495481652e+01,1.765861388446471096e+02,2.249302166948685766e+01,-4.085273359564695994e+01,1.501398319144403859e-01,-1.283548953304334272e+00,9.385300705386480369e-02,6.830865404635033666e-02,1.467699337698061823e-01,2.287612204009038678e-04,1.234846035642595159e-02
8.330000000000000000e+02,4.958316995526716653e+01,1.769361192585538163e+02,2.248936989950210119e+01,-4.353336853817106089e+01,1.501659983839561396e-01,-1.087952298368933812e+00,9.416224629216699005e-02,6.830406049225971887e-02,1.462438044870164877e-01,2.246207178362012074e-04,1.261109797959990807e-02
8.340000000000000000e+02,-5.366571458933157146e+01,1.433402231676143117e+02,2.041132314515698809e+01,-2.396187790758488845e+01,1.115316720414899071e-01,-3.029364822926047029e+00,1.105290299910123564e-01,6.728882102140425203e-02,1.800546838233893499e-01,2.490311748406428129e-04,1.099509638692685795e-02
8.350000000000000000e+02,4.218723133870307862e+01,1.821248865350923154e+02,2.242801861059861324e+01,-9.016982907327961527e+01,1.576146905260897846e-01,-4.762170895808078841e-01,9.911605686653192360e-02,6.823779583448197350e-02,1.366611359173606488e-01,1.770433009405006472e-04,1.424417640609273138e-02
8.360000000000000000e+02,-1.904849166860396537e+01,1.621572978602411581e+02,2.284489318914675593e+01,-1.324114922744553446e+01,8.064807883509347852e-02,8.841386791847953841e-01,9.601999668855469572e-02,6.838771981236142772e-02,1.761327064390471320e-01,2.529994484584709960e-04,1.909518720870541017e-02
8.370000000000000000e+02,-3.390599107490788811e+01,2.146054990615187137e+02,2.249602337849540135e+01,-1.087579814128232698e+02,2.643026899362622140e-01,-6.867800623423477191e+00,1.018592370628310373e-01,6.803374652646997089e-02,1.262470232555041039e-01,1.379468922719823305e-04,8.286076559591135440e-03
8.380000000000000000e+02,-1.690243361384673335e+02,1.691716535789103091e+02,2.077880984569730316e+01,6.194851994770491643e+00,1.048789574340507486e-01,-2.058033339843130971e+00,9.829691628396511338e-02,6.745118036852996990e-02,1.489100514291936961e-01,1.643882963312136487e-04,1.142224899890965061e-02
8.390000000000000000e+02,-6.054820042181759732e+00,1.482691249660216499e+02,2.055184093125421896e+01,-1.437651411964135661e+01,8.502736915393997730e-02,1.871379800379198433e-02,1.043674012844014176e-01,6.732414876627181022e-02,1.590514234697097684e-01,2.103405173823023064e-04,9.865106939866592761e-03
8.400000000000000000e+02,2.954944621449582698e+01,1.458658796528406469e+02,2.168631990151262556e+01,-4.781529714704171852e+01,1.076037576322684264e-01,3.787463122605190247e-01,1.059244890305650333e-01,6.805888281931160577e-02,1.659308677377293595e-01,2.480235028554761108e-04,1.547804069756238132e-02
8.410000000000000000e+02,-3.032551382162972331e+01,1.653182620876050919e+02,2.274493487594808983e+01,-1.187145145579320982e+01,9.165452001197005316e-02,-8.169456463584437445e-02,9.444983845629116581e-02,6.840531785411867183e-02,1.764299909372865349e-01,2.609173859367115668e-04,1.507160451273137532e-02
8.420000000000000000e+02,4.642240629129780416e+01,1.796538126255486247e+02,2.220254318536279570e+01,-5.881423620420287079e+01,1.646440387596697641e-01,-1.236482478211049285e+00,9.506388037934156154e-02,6.826685375036996295e-02,1.461166222304139672e-01,2.246239656925527999e-04,1.087018558825753045e-02
8.430000000000000000e+02,1.289371602146183449e+01,1.378408287983541243e+02,2.079954058292505081e+01,-2.263508550389575491e-01,5.130972307329002141e-02,-1.242750461988884947e+00,9.456335012271356588e-02,6.742738728522072733e-02,1.432069104273608895e-01,2.515919806333363176e-04,1.151521747953016157e-02
8.440000000000000000e+02,-2.297321887255213468e+01,1.769790475736397468e+02,2.203884252709596936e+01,-3.473056111900521614e+01,1.495280784927452145e-01,-5.791600773064232710e-01,9.302510209178156686e-02,6.827063286155103661e-02,1.438927373979478064e-01,2.055609402642450214e-04,1.126171014430650888e-02
8.450000000000000000e+02,-1.350417882436981643e+02,1.546723349719233056e+02,2.231947829437709885e+01,-4.820748234498300633e+01,1.691453324576643324e-01,-3.584695152375728888e+00,1.038613182816453956e-01,6.796937332912734997e-02,1.665909572351210455e-01,2.519736040362377028e-04,1.216006485446219192e-02
8.460000000000000000e+02,7.351783857641805753e+00,1.339378439826436420e+02,2.145478361399483802e+01,-1.862601826866101007e+01,6.521833323382647540e-02,-6.748429760981483616e-01,1.044916567782430417e-01,6.791694570474268722e-02,1.464301654711254730e-01,2.372723274486307520e-04,1.201475043722007377e-02
8.470000000000000000e+02,1.124825359445442700e+03,2.236230360558226096e+02,2.262428007518158424e+01,-1.644481302143406367e+02,2.499894453850596276e-01,-8.468571583412536796e+00,1.037150757755479907e-01,6.809769185250554024e-02,1.321899595626250257e-01,1.261510353977393921e-04,7.924288783843668610e-03
8.480000000000000000e+02,8.245013513115586079e+01,1.803022288690953872e+02,2.261104834972234201e+01,-1.074891643500543807e+02,1.510357791183308818e-01,6.591055167243052848e-01,9.882092774857939577e-02,6.822655065066121627e-02,1.378252361786049263e-01,1.558501074953461954e-04,1.441438105479059435e-02
8.490000000000000000e+02,-9.246456111669413502e+00,1.736271135251128896e+02,2.096646075472268933e+01,6.497326782500978837e+00,1.144901826649516452e-01,-1.075345283392814127e-01,9.392428578424585894e-02,6.755817626001187071e-02,1.518454033919173496e-01,1.639815451817709581e-04,1.066292855442114995e-02
8.500000000000000000e+02,-4.461420755134058780e+00,1.353967844054866134e+02,2.137481542111205712e+01,-1.709835652015729224e+01,6.651243384516898616e-02,-3.806128627189486746e-01,1.040559515244928873e-01,6.805310023672436759e-02,1.591909224580323190e-01,2.865588296851413535e-04,1.571521169005881194e-02
8.510000000000000000e+02,-6.646137891088130800e+01,1.716714767212965569e+02,2.250760610169906428e+01,-1.605141343473862392e+01,1.215099401069158480e-01,-2.603044598255157549e+00,9.365034842053600317e-02,6.843069786498234830e-02,1.664079891614888840e-01,2.408548587019824128e-04,1.347545283588212281e-02
8.520000000000000000e+02,2.816002699177185420e+01,1.585302499857828025e+02,2.116204319857992644e+01,2.333934171648200717e+00,1.180011060536812345e-01,7.853127518388484940e-02,9.955704358177663860e-02,6.762094498805762410e-02,1.509050591863551061e-01,2.045957005611612894e-04,8.280515355704601635e-03
8.530000000000000000e+02,5.911626236502497989e+01,1.713618679756951622e+02,2.192606646502429513e+01,-6.796093643465536616e+01,1.792203934480814942e-01,-1.049767541391688708e+00,1.020084754505216351e-01,6.806372950252964626e-02,1.272470919312292947e-01,1.606886599839034153e-04,6.554778769630705340e-03
8.540000000000000000e+02,9.681889676185710414e+01,1.524182676001159109e+02,2.224968683049602447e+01,-5.035608451064162239e+01,1.605379495165962789e-01,-4.166322279666387352e-01,1.032422735675847802e-01,6.797157670847889244e-02,1.664205673472892166e-01,2.490016891895856601e-04,1.484211997168036722e-02
8.550000000000000000e+02,-5.867950223667695298e+01,1.328711009229386946e+02,2.145353717087841261e+01,-1.635817242529892468e+01,7.141641481766264343e-02,-2.127298568234561316e-01,1.034326000209719459e-01,6.797318367994546751e-02,1.499119618655559705e-01,2.513205188808968803e-04,1.063916492747928912e-02
8.560000000000000000e+02,-2.511934715053574507e+01,1.378960021763353438e+02,2.080072627276094366e+01,-2.019436669822107788e-01,7.428195950947397153e-02,-1.448412251607551493e+00,1.047123277700558602e-01,6.759285312452177619e-02,1.480291781658574779e-01,2.542328297953400399e-04,1.631514563189054648e-02
8.570000000000000000e+02,1.286828652132229251e+02,1.669884020061032004e+02,2.270041812860214847e+01,-1.059368693815596885e+01,9.723765003145475039e-02,-7.102700430805214404e-01,9.326605714003863290e-02,6.838501453648809791e-02,1.771586970476569656e-01,2.615069107875468354e-04,1.358350523292927575e-02
8.580000000000000000e+02,-9.416022077186806882e+01,1.388126997962943960e+02,2.091043063835304849e+01,4.211223791575286590e+00,7.322752359409838430e-02,-1.958222930161447772e+00,9.895214398441298798e-02,6.747110948281868914e-02,1.616544621543332394e-01,2.475107447332816559e-04,1.467065932232433818e-02
8.590000000000000000e+02,3.767611590345163464e+00,1.460884127942986481e+02,2.042462036885800458e+01,-1.392870184466811523e+01,1.189725904647444127e-01,-7.050560253814917022e-01,1.087014105570658917e-01,6.733047215030313337e-02,1.858557256932833468e-01,2.234164124524693309e-04,1.237541225523534905e-02
8.600000000000000000e+02,-5.146432944824023537e+01,1.501625576044503703e+02,2.215694829451218695e+01,-5.432079755410174471e+01,1.299098493611721139e-01,-5.380077355639730774e-01,1.041238593274015634e-01,6.798885328094726732e-02,1.615383429992720554e-01,2.492169605060621314e-04,1.441757314182734104e-02
8.610000000000000000e+02,-1.932920708430143364e+01,1.788162205691590145e+02,2.202873485729849534e+01,-2.962792309846417638e+01,1.493110352406049890e-01,-2.253074400919123033e+00,9.798883611063362309e-02,6.834541718804452992e-02,1.507993296515294512e-01,2.204825893667264640e-04,1.090387579101789392e-02
8.620000000000000000e+02,-2.626838770498065401e+01,1.358369407799661985e+02,2.108282879471113702e+01,-3.572203661827968446e+00,6.432643560294390439e-02,-6.295648247754300764e-01,9.563554572789510766e-02,6.783257011045332185e-02,1.494836443773648604e-01,2.635303954743748117e-04,1.354697291470400092e-02
8.630000000000000000e+02,5.271363915198902816e+01,1.768294008268154869e+02,2.171497286212819944e+01,-1.121358842406013068e+01,7.577797249162102067e-02,-1.639379338461416591e+00,9.913836567754348572e-02,6.825759440944630108e-02,1.428417157228488166e-01,2.195144795782459299e-04,7.312711478198902736e-03
8.640000000000000000e+02,7.307150296824366364e+01,1.774720488666885103e+02,2.133739348776310152e+01,-1.269884732488100187e+00,8.025038338079804046e-02,-8.939429893925270321e-01,9.587292532339544704e-02,6.796263790841010344e-02,1.395256399559113014e-01,1.939006184000902468e-04,7.591902250882442624e-03
8.650000000000000000e+02,5.640950882678649236e+01,1.773767237158340038e+02,2.206198440406574690e+01,-3.416304372660871991e+01,1.539322385678282556e-01,-6.979212577636230153e-01,9.412387503618524498e-02,6.832918633193919844e-02,1.479142839927237718e-01,2.123008322265975149e-04,1.058609148196295972e-02
8.660000000000000000e+02,-1.712024670108413815e+01,1.477436002420380134e+02,2.048407575402854164e+01,-9.992693135068478227e+00,1.038911596377875834e-01,-5.952073366859561565e-02,1.069943565265086133e-01,6.734634662476284006e-02,1.818889176878039915e-01,2.176715851668178437e-04,1.082068861092132586e-02
8.670000000000000000e+02,-2.139892623886341738e+01,1.389814162183474764e+02,2.129981691752198358e+01,-9.135316094013452570e+00,7.666790774052541224e-02,-7.569982103006608343e-01,9.767614061372879852e-02,6.771821894309164314e-02,1.471558602502923419e-01,2.119438455502769040e-04,1.037910126334613652e-02
8.680000000000000000e+02,5.585192866840301917e+00,1.421465970898052831e+02,2.095704666127751281e+01,2.480889184638663369e+00,8.571220573499641060e-02,-1.120927084868113655e+00,1.017014260418011573e-01,6.748104340432185821e-02,1.565999328482148845e-01,2.507754090315125013e-04,1.142137940853312807e-02
8.690000000000000000e+02,3.834916869067718892e+01,1.439914503750955816e+02,2.047614162226809498e+01,-1.912294403686482980e+01,1.016719938750866858e-01,-1.853022659911967462e+00,1.087245880855508412e-01,6.728995278650615197e-02,1.515828486488910165e-01,2.030575422645030260e-04,1.022838322701774723e-02
8.700000000000000000e+02,5.421641807449383066e+01,1.562387505193295851e+02,2.063168808247380070e+01,-4.815794676156914811e+00,9.191924774399243270e-02,-2.762278231125906980e-01,9.862519830420334033e-02,6.737399540422074617e-02,1.446118784522872902e-01,1.701657621311776741e-04,1.134808119078794565e-02
8.710000000000000000e+02,-1.985253786442790158e+02,1.954241023559254131e+02,2.255417552570227713e+01,-1.587688808930777498e+02,2.146682616025070156e-01,-1.227008463348295830e-01,9.775031536066007554e-02,6.815933046539661422e-02,1.369084552205439287e-01,1.382528155548172326e-04,9.692381808483955044e-03
8.720000000000000000e+02,3.122286413772905078e+01,1.483908472877032523e+02,2.158856205535451878e+01,-4.675678196481796078e+01,1.127206805022432368e-01,-1.498414598832594757e-01,1.082197432831170092e-01,6.815518066895184801e-02,1.655657907014830843e-01,2.606441617763468558e-04,1.828662583813480194e-02
8.730000000000000000e+02,9.880235025168070706e+01,1.500723173703309783e+02,2.064263998851183146e+01,-8.580338513516235111e+00,1.050072613992993897e-01,-1.010211971531949082e-03,1.026653894261489730e-01,6.733160177437558236e-02,1.566546207781613909e-01,2.260092061659916922e-04,1.128984639781777273e-02
8.740000000000000000e+02,6.817127174165248960e+01,1.381967756807557919e+02,2.086056447333454145e+01,2.833192988190106565e+00,6.505115182345591607e-02,-1.436985670705968499e+00,9.573830571087889318e-02,6.745083977899368755e-02,1.523416453796338221e-01,2.451574207824768121e-04,1.310275601659353396e-02
8.750000000000000000e+02,7.920933057075338901e+00,1.759367244517531788e+02,2.101446953163886633e+01,5.752865554594697173e+00,1.100193696521911679e-01,3.704891043586200916e-01,9.497832643851182588e-02,6.762183545737279755e-02,1.484335080473483115e-01,1.664464853288632779e-04,8.552532630190849000e-03
8.760000000000000000e+02,-5.897496351215656318e+01,1.439252086662645524e+02,2.063308443927935087e+01,-8.565754179081402242e+00,6.938583020497460230e-02,5.589925380450054826e-01,9.817033140060245355e-02,6.733220867790283559e-02,1.495160888766842167e-01,2.192291437672899950e-04,1.529277552985506064e-02
8.770000000000000000e+02,-1.311947450331088483e+01,1.359121650248904984e+02,2.085284233768322792e+01,2.917266061433589908e-01,6.500353492524998944e-02,-2.011741939367182042e+00,9.886158197837785488e-02,6.755122697232431028e-02,1.411968588097012312e-01,2.386025294618749270e-04,2.623161139708029416e-02
8.780000000000000000e+02,-1.715932123189747927e+02,1.491724557628176910e+02,2.325157161029830988e+01,-3.564106169212290354e+01,1.725639338207455853e-01,-2.274081172004558393e+00,1.045512961774041627e-01,6.822280557320642425e-02,1.585834647963980382e-01,1.656647973934556183e-04,1.146532615747838414e-02
8.790000000000000000e+02,1.054972142992195216e+01,1.403261984038746277e+02,2.353938601349718951e+01,-2.729037116363114279e+01,1.314755452490996568e-01,-1.828741748111612608e+00,1.079013477762311018e-01,6.830744773030371364e-02,1.572195417467024681e-01,1.928629000795354514e-04,1.269236242472122911e-02
